,X(m),Y(m),Z(m)
65,-0.3661971830985915,0.030927835051546393,0.0048
66,-0.3661971830985915,0.07835051546391758,0.0048
67,-0.3661971830985915,0.12577319587628866,0.0048
68,-0.3830985915492957,0.12577319587628866,0.0048
69,-0.39999999999999997,0.12577319587628866,0.0048
70,-0.39999999999999997,0.04536082474226805,0.0048
71,-0.39999999999999997,0.04536082474226805,0.006
72,0.3661971830985916,-0.11752577319587632,0.0048
73,0.3661971830985916,-0.11752577319587632,0.0048
74,0.3661971830985916,-0.2,0.0048
75,0.3830985915492958,-0.2,0.0048
76,0.40000000000000013,-0.2,0.0048
77,0.40000000000000013,-0.11752577319587632,0.0048
78,0.40000000000000013,-0.035051546391752564,0.0048
79,0.3830985915492958,-0.035051546391752564,0.0048
80,0.3661971830985916,-0.035051546391752564,0.0048
81,0.3661971830985916,-0.11752577319587632,0.0048
82,0.3661971830985916,-0.11752577319587632,0.006
83,-0.24225352112676052,-0.07216494845360827,0.0048
84,-0.24225352112676052,-0.07216494845360827,0.0048
85,-0.256338028169014,-0.08453608247422684,0.0048
86,-0.2704225352112676,-0.10721649484536083,0.0048
87,-0.2704225352112676,-0.12989690721649483,0.0048
88,-0.23943661971830982,-0.12989690721649483,0.0048
89,-0.20845070422535206,-0.1402061855670103,0.0048
90,-0.19154929577464785,-0.1505154639175258,0.0048
91,-0.1746478873239436,-0.1402061855670103,0.0048
92,-0.1577464788732394,-0.12989690721649483,0.0048
93,-0.14084507042253513,-0.10721649484536083,0.0048
94,-0.1577464788732394,-0.08453608247422684,0.0048
95,-0.1746478873239436,-0.07216494845360827,0.0048
96,-0.1746478873239436,-0.0597938144329897,0.0048
97,-0.20845070422535206,-0.0597938144329897,0.0048
98,-0.24225352112676052,-0.0597938144329897,0.0048
99,-0.24225352112676052,-0.07216494845360827,0.0048
100,-0.24225352112676052,-0.07216494845360827,0.006
101,0.016901408450704314,-0.07216494845360827,0.0048
102,0.016901408450704314,-0.07216494845360827,0.0048
103,1.1102230246251565e-16,-0.08453608247422684,0.0048
104,-0.016901408450704203,-0.08453608247422684,0.0048
105,-0.016901408450704203,-0.12989690721649483,0.0048
106,-0.016901408450704203,-0.17525773195876287,0.0048
107,1.1102230246251565e-16,-0.17525773195876287,0.0048
108,0.016901408450704314,-0.18762886597938144,0.0048
109,0.030985915492957816,-0.2,0.0048
110,0.04507042253521132,-0.18762886597938144,0.0048
111,0.06197183098591552,-0.17525773195876287,0.0048
112,0.07887323943661984,-0.17525773195876287,0.0048
113,0.07887323943661984,-0.12989690721649483,0.0048
114,0.07887323943661984,-0.08453608247422684,0.0048
115,0.06197183098591552,-0.08453608247422684,0.0048
116,0.04507042253521132,-0.07216494845360827,0.0048
117,0.030985915492957816,-0.0597938144329897,0.0048
118,0.016901408450704314,-0.07216494845360827,0.0048
119,0.016901408450704314,-0.07216494845360827,0.006
