,X(m),Y(m),Z(m)
96,-0.3630769230769231,0.13949579831932774,0.0048
97,-0.3815384615384615,0.13949579831932774,0.0048
98,-0.39999999999999997,0.13949579831932774,0.0048
99,-0.39999999999999997,0.07394957983193279,0.0048
100,-0.39999999999999997,0.07394957983193279,0.006
101,-0.22769230769230764,-0.021848739495798297,0.0048
102,-0.22769230769230764,-0.021848739495798297,0.0048
103,-0.24307692307692302,-0.031932773109243695,0.0048
104,-0.2584615384615384,-0.05042016806722688,0.0048
105,-0.2584615384615384,-0.06890756302521006,0.0048
106,-0.22461538461538455,-0.06890756302521006,0.0048
107,-0.19076923076923075,-0.07731092436974787,0.0048
108,-0.17230769230769227,-0.08571428571428572,0.0048
109,-0.1538461538461538,-0.07731092436974787,0.0048
110,-0.13538461538461533,-0.06890756302521006,0.0048
111,-0.11692307692307685,-0.05042016806722688,0.0048
112,-0.13538461538461533,-0.031932773109243695,0.0048
113,-0.1538461538461538,-0.021848739495798297,0.0048
114,-0.1538461538461538,-0.0117647058823529,0.0048
115,-0.19076923076923075,-0.0117647058823529,0.0048
116,-0.22769230769230764,-0.0117647058823529,0.0048
117,-0.22769230769230764,-0.021848739495798297,0.0048
118,-0.22769230769230764,-0.021848739495798297,0.006
119,0.055384615384615477,-0.021848739495798297,0.0048
120,0.055384615384615477,-0.021848739495798297,0.0048
121,0.03692307692307695,-0.031932773109243695,0.0048
122,0.01846153846153853,-0.031932773109243695,0.0048
123,0.01846153846153853,-0.06890756302521006,0.0048
124,0.01846153846153853,-0.10588235294117646,0.0048
125,0.0707692307692308,-0.10588235294117646,0.0048
126,0.12307692307692308,-0.10588235294117646,0.0048
127,0.12307692307692308,-0.06890756302521006,0.0048
128,0.12307692307692308,-0.031932773109243695,0.0048
129,0.10461538461538467,-0.031932773109243695,0.0048
130,0.08615384615384625,-0.021848739495798297,0.0048
131,0.0707692307692308,-0.0117647058823529,0.0048
132,0.055384615384615477,-0.021848739495798297,0.0048
133,0.055384615384615477,-0.021848739495798297,0.006
