,X(m),Y(m),Z(m)
72,-0.29538461538461536,0.18834951456310683,0.0048
73,-0.3292307692307692,0.2,0.0048
74,-0.3630769230769231,0.2,0.0048
75,-0.3630769230769231,0.17669902912621355,0.0048
76,-0.3630769230769231,0.17669902912621355,0.006
77,-0.39999999999999997,0.05436893203883497,0.0048
78,-0.39999999999999997,0.05436893203883497,0.0048
79,-0.39999999999999997,-0.021359223300970898,0.0048
80,-0.3815384615384615,-0.021359223300970898,0.0048
81,-0.3630769230769231,0.0,0.0048
82,-0.34461538461538455,0.021359223300970842,0.0048
83,-0.3261538461538461,0.031067961165048563,0.0048
84,-0.34461538461538455,0.04077669902912623,0.0048
85,-0.3630769230769231,0.04077669902912623,0.0048
86,-0.3630769230769231,0.08543689320388348,0.0048
87,-0.3630769230769231,0.13009708737864073,0.0048
88,-0.3815384615384615,0.13009708737864073,0.0048
89,-0.39999999999999997,0.13009708737864073,0.0048
90,-0.39999999999999997,0.05436893203883497,0.0048
91,-0.39999999999999997,0.05436893203883497,0.006
92,-0.22769230769230764,-0.05631067961165048,0.0048
93,-0.22769230769230764,-0.05631067961165048,0.0048
94,-0.24307692307692302,-0.06796116504854371,0.0048
95,-0.2584615384615384,-0.08932038834951456,0.0048
96,-0.2584615384615384,-0.11067961165048545,0.0048
97,-0.22461538461538455,-0.11067961165048545,0.0048
98,-0.19076923076923075,-0.12038834951456312,0.0048
99,-0.17230769230769227,-0.13009708737864079,0.0048
100,-0.1538461538461538,-0.12038834951456312,0.0048
101,-0.13538461538461533,-0.11067961165048545,0.0048
102,-0.11692307692307685,-0.08932038834951456,0.0048
103,-0.13538461538461533,-0.06796116504854371,0.0048
104,-0.1538461538461538,-0.05631067961165048,0.0048
105,-0.1538461538461538,-0.044660194174757306,0.0048
106,-0.19076923076923075,-0.044660194174757306,0.0048
107,-0.22769230769230764,-0.044660194174757306,0.0048
108,-0.22769230769230764,-0.05631067961165048,0.0048
109,-0.22769230769230764,-0.05631067961165048,0.006
110,0.055384615384615477,-0.05631067961165048,0.0048
111,0.055384615384615477,-0.05631067961165048,0.0048
112,0.03692307692307695,-0.06796116504854371,0.0048
113,0.01846153846153853,-0.06796116504854371,0.0048
114,0.01846153846153853,-0.11067961165048545,0.0048
115,0.01846153846153853,-0.1533980582524272,0.0048
116,0.0707692307692308,-0.1533980582524272,0.0048
117,0.12307692307692308,-0.1533980582524272,0.0048
118,0.12307692307692308,-0.11067961165048545,0.0048
119,0.12307692307692308,-0.06796116504854371,0.0048
120,0.10461538461538467,-0.06796116504854371,0.0048
121,0.08615384615384625,-0.05631067961165048,0.0048
122,0.0707692307692308,-0.044660194174757306,0.0048
123,0.055384615384615477,-0.05631067961165048,0.0048
124,0.055384615384615477,-0.05631067961165048,0.006
